id	project	name	bps	sequences	biome	feature	material	sequencing_type	sequencing_method	avg_seq_length
4441128.3	Global Ocean Sampling Expedition	GS043 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	789468	711	marine habitat	marine habitat	marine habitat	WGS	other	1110.363
4441129.3	Global Ocean Sampling Expedition	GS044 Shotgun - Open Ocean - Tropical South Pacific - 600 miles from F. Polynesia - International	714813	678	marine habitat	marine habitat	marine habitat	WGS	other	1054.296
4441130.3	Global Ocean Sampling Expedition	GS045 Shotgun - Open Ocean - Tropical South Pacific - 400 miles from F. Polynesia - International	796793	730	marine habitat	marine habitat	marine habitat	WGS	other	1091.497
4441131.3	Global Ocean Sampling Expedition	GS046 Shotgun - Open Ocean - Tropical South Pacific - 300 miles from F. Polynesia - International	683240	626	marine habitat	marine habitat	marine habitat	WGS	other	1091.438
4441132.3	Global Ocean Sampling Expedition	MOVE858 Shotgun - Estuary - North American East Coast - Chesapeake Bay, MD - USA	11657770	11496	marine habitat	marine habitat	marine habitat	WGS	other	1014.072
4441139.3	Global Ocean Sampling Expedition	GS108a Shotgun - Lagoon Reef - Indian Ocean - Coccos Keeling, Inside Lagoon - Australia	50890568	51788	marine habitat	marine habitat	marine habitat	WGS	other	982.671
4441133.3	Global Ocean Sampling Expedition	GS108b Shotgun - Lagoon Reef - Indian Ocean - Coccos Keeling, Inside Lagoon - Australia	53530124	49595	marine habitat	marine habitat	marine habitat	WGS	other	1079.345
4441134.3	Global Ocean Sampling Expedition	GS110b Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	53607277	49597	marine habitat	marine habitat	marine habitat	WGS	other	1080.857
4441135.3	Global Ocean Sampling Expedition	GS120 Shotgun - Open Ocean - Indian Ocean - Madagascar Waters - Madagascar	45710196	46052	marine habitat	marine habitat	marine habitat	WGS	other	992.578
4441139.4	Global Ocean Sampling Expedition	GS122b Shotgun - Open Ocean - Indian Ocean - International waters between Madagascar and South Africa - International	52667848	50096	marine habitat	marine habitat	marine habitat	WGS	other	1051.338
4441136.3	Global Ocean Sampling Expedition	GS039 Shotgun - Open Ocean - Tropical South Pacific - Tropical South Pacific - International	866795	759	marine habitat	marine habitat	marine habitat	WGS	other	1142.022
4441143.3	Global Ocean Sampling Expedition	GS009 Shotgun - Coastal - North American East Coast - Block Island, NY - USA	84327514	79303	marine habitat	marine habitat	marine habitat	WGS	other	1063.358
4441144.3	Global Ocean Sampling Expedition	GS010 Shotgun - Coastal - North American East Coast - Cape May, NJ - USA	82424426	78304	marine habitat	marine habitat	marine habitat	WGS	other	1052.621
4441145.3	Global Ocean Sampling Expedition	GS037 Shotgun - Open Ocean - Eastern Tropical Pacific - Equatorial Pacific TAO Buoy - International	68651473	65670	marine habitat	marine habitat	marine habitat	WGS	other	1045.401
4441146.3	Global Ocean Sampling Expedition	GS047 Shotgun - Open Ocean - Tropical South Pacific - 201 miles from F. Polynesia - French Polynesia	68340256	66023	marine habitat	marine habitat	marine habitat	WGS	other	1035.098
4441167.3	Global Ocean Sampling Expedition	GS048b Shotgun - Coral Reef - Polynesia Archipelagos - Moorea, Cooks Bay - Fr. Polynesia	50969448	47692	marine habitat	marine habitat	marine habitat	WGS	other	1068.721
4441155.3	Global Ocean Sampling Expedition	GS109 Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	62752349	59813	marine habitat	marine habitat	marine habitat	WGS	other	1049.142
4441156.3	Global Ocean Sampling Expedition	GS111 Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	62072289	59080	marine habitat	marine habitat	marine habitat	WGS	other	1050.648
4441147.3	Global Ocean Sampling Expedition	GS112b Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	55638894	52118	marine habitat	marine habitat	marine habitat	WGS	other	1067.556
4441150.3	Global Ocean Sampling Expedition	GS115 Shotgun - Open Ocean - Indian Ocean - Indian Ocean - International	64230062	61020	marine habitat	marine habitat	marine habitat	WGS	other	1052.607
4441149.3	Global Ocean Sampling Expedition	GS116 Shotgun - Open Ocean - Indian Ocean - Outside Seychelles, Indian Ocean - Seychelles	64223447	60932	marine habitat	marine habitat	marine habitat	WGS	other	1054.018
4441148.3	Global Ocean Sampling Expedition	GS117b Shotgun - Coastal sample - Indian Ocean - St. Anne Island, Seychelles - Seychelles	54752102	50609	marine habitat	marine habitat	marine habitat	WGS	other	1081.865
4441151.3	Global Ocean Sampling Expedition	GS119 Shotgun - Open Ocean - Indian Ocean - International Water Outside of Reunion Island - International	65055874	60987	marine habitat	marine habitat	marine habitat	WGS	other	1066.717
4441152.3	Global Ocean Sampling Expedition	GS004 Shotgun - Coastal - North American East Coast - Outside Halifax, Nova Scotia - Canada	56922096	52959	marine habitat	marine habitat	marine habitat	WGS	other	1074.833
4441153.3	Global Ocean Sampling Expedition	GS007 Shotgun - Coastal - North American East Coast - Northern Gulf of Maine - Canada	55430960	50980	marine habitat	marine habitat	marine habitat	WGS	other	1087.308
4441205.3	phyllosphere microbiota	Soybean phyllosphere	130582567	523769	terrestrial biome	plant-associated habitat	organic material	WGS	454	249.313
4441214.3	Project for: 308_1	308_1	52638782	270730	sediment	sediment	sediment	WGS	454	194.433
4441215.3	Project for: 308_1	308_2	52852345	275397	marine bathyal zone biome	abyssal plain	marine sediment	WGS	454	191.913
4441347.3	Comparative metagenomics of two microbial mats at Cuatro Cienegas basin	Green Mat Pozas Azules Cuatro Cienegas Coahuila, Mexico (contig)	11330942	49525	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	WGS	454	228.792
4441363.3	Comparative metagenomics of two microbial mats at Cuatro Cienegas basin	Green Mat Pozas Azules Cuatro Cienegas Coahuila, Mexico (reads)	87175739	430449	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	WGS	454	202.523
4441488.3	iCOMM (Western English Channel PML samples)	2007-02-16	1084976	17701	marine habitat	marine habitat	marine habitat	Amplicon	454	61.295
4441489.3	iCOMM (Western English Channel PML samples)	2007-03-07	735623	12064	marine habitat	marine habitat	marine habitat	Amplicon	454	60.977
4441490.3	iCOMM (Western English Channel PML samples)	2007-03-26	711986	11627	marine habitat	marine habitat	marine habitat	Amplicon	454	61.236
4441492.3	iCOMM (Western English Channel PML samples)	2007-04-23	933072	15507	marine habitat	marine habitat	marine habitat	Amplicon	454	60.171
4441493.3	iCOMM (Western English Channel PML samples)	2007-05-08	935567	15457	marine habitat	marine habitat	marine habitat	Amplicon	454	60.527
4441494.3	iCOMM (Western English Channel PML samples)	2007-06-04	884629	14561	marine habitat	marine habitat	marine habitat	Amplicon	454	60.753
4441495.3	iCOMM (Western English Channel PML samples)	2007-06-25	997311	16478	marine habitat	marine habitat	marine habitat	Amplicon	454	60.524
4441497.3	iCOMM (Western English Channel PML samples)	2007-07-30	960594	15899	marine habitat	marine habitat	marine habitat	Amplicon	454	60.419
4441498.3	iCOMM (Western English Channel PML samples)	2007-08-20	907564	15155	marine habitat	marine habitat	marine habitat	Amplicon	454	59.885
4441500.3	iCOMM (Western English Channel PML samples)	2007-09-29	1024099	16976	marine habitat	marine habitat	marine habitat	Amplicon	454	60.326
4441501.3	iCOMM (Western English Channel PML samples)	2007-10-25	929410	14985	marine habitat	marine habitat	marine habitat	Amplicon	454	62.023
4441502.3	iCOMM (Western English Channel PML samples)	2007-12-12	963967	16150	marine habitat	marine habitat	marine habitat	Amplicon	454	59.688
4441558.3	unknown	S89	9411696	42534	unknown	unknown	unknown	WGS	unknown	221.275
4441568.3	Global Ocean Sampling Expedition	GS119 Shotgun - Open Ocean - Indian Ocean - International Water Outside of Reunion Island - International	65055874	60987	marine habitat	marine habitat	marine habitat	WGS	other	1066.717
4441570.3	Global Ocean Sampling Expedition	GS000a Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 11 - Bermuda	658755696	644551	marine habitat	marine habitat	marine habitat	WGS	other	1022.038
4441571.3	Global Ocean Sampling Expedition	GS000a Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 13 - Bermuda	658755696	644551	marine habitat	marine habitat	marine habitat	WGS	other	1022.038
4441572.3	Global Ocean Sampling Expedition	GS000b_11	321026307	317180	marine habitat	marine habitat	marine habitat	WGS	other	1012.127
4441573.3	Global Ocean Sampling Expedition	GS000b Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 13 - Bermuda	321026307	317180	marine habitat	marine habitat	marine habitat	WGS	other	1012.127
4441574.3	Global Ocean Sampling Expedition	GS000c Shotgun - Open Ocean - Sargasso Sea - Sargasso Stations 3 - Bermuda	371688861	368835	marine habitat	marine habitat	marine habitat	WGS	other	1007.738
4441575.3	Global Ocean Sampling Expedition	GS000d Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 13 - Bermuda	335939509	332240	marine habitat	marine habitat	marine habitat	WGS	other	1011.135
4441576.3	Global Ocean Sampling Expedition	GS001a Shotgun - Open Ocean - Sargasso Sea - Hydrostation S - Bermuda	143316448	142352	marine habitat	marine habitat	marine habitat	WGS	other	1006.775
4441577.3	Global Ocean Sampling Expedition	GS001b Shotgun - Open Ocean - Sargasso Sea - Hydrostation S - Bermuda	90955161	90905	marine habitat	marine habitat	marine habitat	WGS	other	1000.552
4441578.3	Global Ocean Sampling Expedition	GS001c Shotgun - Open Ocean - Sargasso Sea - Hydrostation S - Bermuda	92688958	92351	marine habitat	marine habitat	marine habitat	WGS	other	1003.659
4472166.3	Human Microbiome Project (HMP)	SRR059380	5075969120	50257120	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4441579.3	Global Ocean Sampling Expedition	GS002 Shotgun - Coastal - North American East Coast - Gulf of Maine - Canada	128761768	121590	marine habitat	marine habitat	marine habitat	WGS	other	1058.983
4441580.3	Global Ocean Sampling Expedition	GS003 Shotgun - Coastal - North American East Coast - Browns Bank, Gulf of Maine - Canada	66907344	61605	marine habitat	marine habitat	marine habitat	WGS	other	1086.070
4441581.3	Global Ocean Sampling Expedition	GS005 Shotgun - Embayment - North American East Coast - Bedford Basin, Nova Scotia - Canada	65983125	61131	marine habitat	marine habitat	marine habitat	WGS	other	1079.373
4441582.3	Global Ocean Sampling Expedition	GS006 Shotgun - Estuary - North American East Coast - Bay of Fundy, Nova Scotia - Canada	64615563	59679	marine habitat	marine habitat	marine habitat	WGS	other	1082.719
4441583.3	Global Ocean Sampling Expedition	GS008 Shotgun - Coastal - North American East Coast - Newport Harbor, RI - USA	137725898	129655	marine habitat	marine habitat	marine habitat	WGS	other	1062.249
4441658.3	Global Ocean Sampling Expedition	GS011 Shotgun - Estuary - North American East Coast - Delaware Bay, NJ - USA	133251132	124435	marine habitat	marine habitat	marine habitat	WGS	other	1070.849
4441584.3	Global Ocean Sampling Expedition	GS012 Shotgun - Estuary - North American East Coast - Chesapeake Bay, MD - USA	136081077	126162	marine habitat	marine habitat	marine habitat	WGS	other	1078.622
4441585.3	Global Ocean Sampling Expedition	GS013 Shotgun - Coastal - North American East Coast - Off Nags Head, NC - USA	149007574	138033	marine habitat	marine habitat	marine habitat	WGS	other	1079.507
4441659.3	Global Ocean Sampling Expedition	GS014 Shotgun - Coastal - North American East Coast - South of Charleston, SC - USA	139914998	128885	marine habitat	marine habitat	marine habitat	WGS	other	1085.580
4472167.3	Human Microbiome Project (HMP)	SRR059381	5102217101	50517001	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4441586.3	Global Ocean Sampling Expedition	GS015 Shotgun - Coastal - Caribbean Sea - Off Key West, FL - USA	138034062	127362	marine habitat	marine habitat	marine habitat	WGS	other	1083.793
4441660.3	Global Ocean Sampling Expedition	GS016 Shotgun - Coastal Sea - Caribbean Sea - Gulf of Mexico - USA	137479949	127122	marine habitat	marine habitat	marine habitat	WGS	other	1081.480
4441587.3	Global Ocean Sampling Expedition	GS017 Shotgun - Open Ocean - Caribbean Sea - Yucatan Channel - Mexico	281259325	257581	marine habitat	marine habitat	marine habitat	WGS	other	1091.926
4441588.3	Global Ocean Sampling Expedition	GS018 Shotgun - Open Ocean - Caribbean Sea - Rosario Bank - Honduras	156474992	142743	marine habitat	marine habitat	marine habitat	WGS	other	1096.201
4441589.3	Global Ocean Sampling Expedition	GS019 Shotgun - Coastal - Caribbean Sea - Northeast of Colon - Panama	146413090	135325	marine habitat	marine habitat	marine habitat	WGS	other	1081.937
4441590.3	Global Ocean Sampling Expedition	GS020 Shotgun - Fresh Water - Panama Canal - Lake Gatun - Panama	315151139	296355	freshwater habitat	freshwater habitat	freshwater habitat	WGS	other	1063.424
4441591.3	Global Ocean Sampling Expedition	GS021 Shotgun - Coastal - Eastern Tropical Pacific - Gulf of Panama - Panama	143454700	131798	marine habitat	marine habitat	marine habitat	WGS	other	1088.444
4441592.3	Global Ocean Sampling Expedition	GS022 Shotgun - Open Ocean - Eastern Tropical Pacific - 250 miles from Panama City - Panama	131079270	121662	marine habitat	marine habitat	marine habitat	WGS	other	1077.405
4441661.3	Global Ocean Sampling Expedition	GS023 Shotgun - Open Ocean - Eastern Tropical Pacific - 30 miles from Cocos Island - Costa Rica	143626589	133051	marine habitat	marine habitat	marine habitat	WGS	other	1079.485
4441593.3	Global Ocean Sampling Expedition	GS025 Shotgun - Fringing Reef - Eastern Tropical Pacific - Dirty Rock, Cocos Island - Costa Rica	129781299	120671	marine habitat	marine habitat	marine habitat	WGS	other	1075.497
4472168.3	Human Microbiome Project (HMP)	SRR059382	806386828	7984028	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4441594.3	Global Ocean Sampling Expedition	GS026 Shotgun - Open Ocean - Galapagos Islands - 134 miles NE of Galapagos - Ecuador	109049397	102708	marine habitat	marine habitat	marine habitat	WGS	other	1061.742
4441595.3	Global Ocean Sampling Expedition	GS027 Shotgun - Coastal - Galapagos Islands - Devil's Crown, Floreana Island - Ecuador	237326008	222080	marine habitat	marine habitat	marine habitat	WGS	other	1068.651
4441596.4	Global Ocean Sampling Expedition	GS028 Shotgun - Coastal - Galapagos Islands - Coastal Floreana - Ecuador	205008796	189052	marine habitat	marine habitat	marine habitat	WGS	other	1084.404
4441596.3	Global Ocean Sampling Expedition	GS029 Shotgun - Coastal - Galapagos Islands - North James Bay, Santigo Island - Ecuador	143822814	131529	marine habitat	marine habitat	marine habitat	WGS	other	1093.468
4441662.3	Global Ocean Sampling Expedition	GS030 Shotgun - Warm Seep - Galapagos Islands - Warm seep, Roca Redonda - Ecuador	391694924	359152	marine habitat	marine habitat	marine habitat	WGS	other	1090.610
4441597.3	Global Ocean Sampling Expedition	GS031	461671889	436401	marine habitat	marine habitat	marine habitat	WGS	other	1057.907
4441598.3	Global Ocean Sampling Expedition	GS032 Shotgun - Mangrove - Galapagos Islands - Mangrove on Isabella Island - Ecuador	153341974	148018	marine habitat	marine habitat	marine habitat	WGS	other	1035.968
4441599.3	Global Ocean Sampling Expedition	GS033 Shotgun - Hypersaline - Galapagos Islands - Punta Cormorant, Hypersaline Lagoon, Floreana Island - Ecuador	729708089	692255	marine habitat	marine habitat	marine habitat	WGS	other	1054.103
4441600.3	Global Ocean Sampling Expedition	GS034 Shotgun - Coastal - Galapagos Islands - North Seamore Island - Ecuador	142199308	134347	marine habitat	marine habitat	marine habitat	WGS	other	1058.448
4441601.3	Global Ocean Sampling Expedition	GS035 Shotgun - Coastal - Galapagos Islands - Wolf Island - Ecuador	151840270	140814	marine habitat	marine habitat	marine habitat	WGS	other	1078.304
4472169.3	Human Microbiome Project (HMP)	SRR059383	802088773	7941473	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4441602.3	Global Ocean Sampling Expedition	GS036 Shotgun - Coastal - Galapagos Islands - Cabo Marshall, Isabella Island - Ecuador	85757477	77538	marine habitat	marine habitat	marine habitat	WGS	other	1106.006
4441603.3	Global Ocean Sampling Expedition	GS048a Shotgun - Coral Reef - Polynesia Archipelagos - Moorea, Cooks Bay - Fr. Polynesia	92813604	90515	marine habitat	marine habitat	marine habitat	WGS	other	1025.395
